drug_brand,drug_generic,active_ingredient,fda_application_number,modality,original_approval_date,clock_year,orphan_status,ira_cycle,mfp_usd,part_d_spend_latest_usd,part_b_spend_latest_usd,spend_year,source_urls,indication_event_date,years_after_launch,indication_text,is_after_clock,event_app_number
Shingrix,Varicella-Zoster Ge/As01b/PF,VARICELLA ZOSTER GE; AS01B; PF,,,,,none,,,1211171027.9,,2023,https://api.fda.gov/drug/drugsfda.json,,,,,
Humalog Kwikpen U-100,Insulin Lispro,INSULIN LISPRO,BLA209196,biologic,2017-12-11,13.0,none,,,1208385334.2,,2023,https://api.fda.gov/drug/drugsfda.json,,,1 INDICATIONS AND USAGE ADMELOG is indicated to improve glycemic control in adult and pediatric patients with diabetes mellitus. ADMELOG is a rapid-acting human insulin analog indicated to improve glycemic control in adult and pediatric patients with diabetes mellitus. ( 1 ),,
Skyrizi Pen,Risankizumab-Rzaa,RISANKIZUMAB RZAA,BLA761105,biologic,2019-04-23,13.0,none,,,1189321832.6,41263285.68,2023,https://api.fda.gov/drug/drugsfda.json,2021-04-26,2.01,1 INDICATIONS AND USAGE SKYRIZI is an interleukin-23 antagonist indicated for the treatment of: moderate-to-severe plaque psoriasis in adults who are candidates for systemic therapy or phototherapy. ( 1.1 ) active psoriatic arthritis in adults. ( 1.2 ) moderately to severely active Crohn's disease in adults. ( 1.3 ) moderately to severely active ulcerative colitis in adults. ( 1.4 ) 1.1 Plaque Psoriasis SKYRIZI ® is indicated for the treatment of moderate-to-severe plaque psoriasis in adults who are candidates for systemic therapy or phototherapy. 1.2 Psoriatic Arthritis SKYRIZI is indicated for the treatment of active psoriatic arthritis in adults. 1.3 Crohn’s Disease SKYRIZI is indicated for the treatment of moderately to severely active Crohn's disease in adults. 1.4 Ulcerative Colitis SKYRIZI is indicated for the treatment of moderately to severely active ulcerative colitis in adults.,False,BLA761105
Skyrizi Pen,Risankizumab-Rzaa,RISANKIZUMAB RZAA,BLA761105,biologic,2019-04-23,13.0,none,,,1189321832.6,41263285.68,2023,https://api.fda.gov/drug/drugsfda.json,2022-01-21,2.75,1 INDICATIONS AND USAGE SKYRIZI is an interleukin-23 antagonist indicated for the treatment of: moderate-to-severe plaque psoriasis in adults who are candidates for systemic therapy or phototherapy. ( 1.1 ) active psoriatic arthritis in adults. ( 1.2 ) moderately to severely active Crohn's disease in adults. ( 1.3 ) moderately to severely active ulcerative colitis in adults. ( 1.4 ) 1.1 Plaque Psoriasis SKYRIZI ® is indicated for the treatment of moderate-to-severe plaque psoriasis in adults who are candidates for systemic therapy or phototherapy. 1.2 Psoriatic Arthritis SKYRIZI is indicated for the treatment of active psoriatic arthritis in adults. 1.3 Crohn’s Disease SKYRIZI is indicated for the treatment of moderately to severely active Crohn's disease in adults. 1.4 Ulcerative Colitis SKYRIZI is indicated for the treatment of moderately to severely active ulcerative colitis in adults.,False,BLA761105
Skyrizi Pen,Risankizumab-Rzaa,RISANKIZUMAB RZAA,BLA761105,biologic,2019-04-23,13.0,none,,,1189321832.6,41263285.68,2023,https://api.fda.gov/drug/drugsfda.json,2022-06-16,3.15,1 INDICATIONS AND USAGE SKYRIZI is an interleukin-23 antagonist indicated for the treatment of: moderate-to-severe plaque psoriasis in adults who are candidates for systemic therapy or phototherapy. ( 1.1 ) active psoriatic arthritis in adults. ( 1.2 ) moderately to severely active Crohn's disease in adults. ( 1.3 ) moderately to severely active ulcerative colitis in adults. ( 1.4 ) 1.1 Plaque Psoriasis SKYRIZI ® is indicated for the treatment of moderate-to-severe plaque psoriasis in adults who are candidates for systemic therapy or phototherapy. 1.2 Psoriatic Arthritis SKYRIZI is indicated for the treatment of active psoriatic arthritis in adults. 1.3 Crohn’s Disease SKYRIZI is indicated for the treatment of moderately to severely active Crohn's disease in adults. 1.4 Ulcerative Colitis SKYRIZI is indicated for the treatment of moderately to severely active ulcerative colitis in adults.,False,BLA761105
Skyrizi Pen,Risankizumab-Rzaa,RISANKIZUMAB RZAA,BLA761105,biologic,2019-04-23,13.0,none,,,1189321832.6,41263285.68,2023,https://api.fda.gov/drug/drugsfda.json,2022-09-23,3.42,1 INDICATIONS AND USAGE SKYRIZI is an interleukin-23 antagonist indicated for the treatment of: moderate-to-severe plaque psoriasis in adults who are candidates for systemic therapy or phototherapy. ( 1.1 ) active psoriatic arthritis in adults. ( 1.2 ) moderately to severely active Crohn's disease in adults. ( 1.3 ) moderately to severely active ulcerative colitis in adults. ( 1.4 ) 1.1 Plaque Psoriasis SKYRIZI ® is indicated for the treatment of moderate-to-severe plaque psoriasis in adults who are candidates for systemic therapy or phototherapy. 1.2 Psoriatic Arthritis SKYRIZI is indicated for the treatment of active psoriatic arthritis in adults. 1.3 Crohn’s Disease SKYRIZI is indicated for the treatment of moderately to severely active Crohn's disease in adults. 1.4 Ulcerative Colitis SKYRIZI is indicated for the treatment of moderately to severely active ulcerative colitis in adults.,False,BLA761105
Skyrizi Pen,Risankizumab-Rzaa,RISANKIZUMAB RZAA,BLA761105,biologic,2019-04-23,13.0,none,,,1189321832.6,41263285.68,2023,https://api.fda.gov/drug/drugsfda.json,2024-06-18,5.16,1 INDICATIONS AND USAGE SKYRIZI is an interleukin-23 antagonist indicated for the treatment of: moderate-to-severe plaque psoriasis in adults who are candidates for systemic therapy or phototherapy. ( 1.1 ) active psoriatic arthritis in adults. ( 1.2 ) moderately to severely active Crohn's disease in adults. ( 1.3 ) moderately to severely active ulcerative colitis in adults. ( 1.4 ) 1.1 Plaque Psoriasis SKYRIZI ® is indicated for the treatment of moderate-to-severe plaque psoriasis in adults who are candidates for systemic therapy or phototherapy. 1.2 Psoriatic Arthritis SKYRIZI is indicated for the treatment of active psoriatic arthritis in adults. 1.3 Crohn’s Disease SKYRIZI is indicated for the treatment of moderately to severely active Crohn's disease in adults. 1.4 Ulcerative Colitis SKYRIZI is indicated for the treatment of moderately to severely active ulcerative colitis in adults.,False,BLA761262
Skyrizi Pen,Risankizumab-Rzaa,RISANKIZUMAB RZAA,BLA761105,biologic,2019-04-23,13.0,none,,,1189321832.6,41263285.68,2023,https://api.fda.gov/drug/drugsfda.json,2025-09-03,6.37,1 INDICATIONS AND USAGE SKYRIZI is an interleukin-23 antagonist indicated for the treatment of: moderate-to-severe plaque psoriasis in adults who are candidates for systemic therapy or phototherapy. ( 1.1 ) active psoriatic arthritis in adults. ( 1.2 ) moderately to severely active Crohn's disease in adults. ( 1.3 ) moderately to severely active ulcerative colitis in adults. ( 1.4 ) 1.1 Plaque Psoriasis SKYRIZI ® is indicated for the treatment of moderate-to-severe plaque psoriasis in adults who are candidates for systemic therapy or phototherapy. 1.2 Psoriatic Arthritis SKYRIZI is indicated for the treatment of active psoriatic arthritis in adults. 1.3 Crohn’s Disease SKYRIZI is indicated for the treatment of moderately to severely active Crohn's disease in adults. 1.4 Ulcerative Colitis SKYRIZI is indicated for the treatment of moderately to severely active ulcerative colitis in adults.,False,BLA761262
Skyrizi Pen,Risankizumab-Rzaa,RISANKIZUMAB RZAA,BLA761105,biologic,2019-04-23,13.0,none,,,1189321832.6,41263285.68,2023,https://api.fda.gov/drug/drugsfda.json,2026-03-06,6.87,1 INDICATIONS AND USAGE SKYRIZI is an interleukin-23 antagonist indicated for the treatment of: moderate-to-severe plaque psoriasis in adults who are candidates for systemic therapy or phototherapy. ( 1.1 ) active psoriatic arthritis in adults. ( 1.2 ) moderately to severely active Crohn's disease in adults. ( 1.3 ) moderately to severely active ulcerative colitis in adults. ( 1.4 ) 1.1 Plaque Psoriasis SKYRIZI ® is indicated for the treatment of moderate-to-severe plaque psoriasis in adults who are candidates for systemic therapy or phototherapy. 1.2 Psoriatic Arthritis SKYRIZI is indicated for the treatment of active psoriatic arthritis in adults. 1.3 Crohn’s Disease SKYRIZI is indicated for the treatment of moderately to severely active Crohn's disease in adults. 1.4 Ulcerative Colitis SKYRIZI is indicated for the treatment of moderately to severely active ulcerative colitis in adults.,False,BLA761105
Cabometyx,Cabozantinib S-Malate,CABOZANTINIB S MALATE,NDA203756,small molecule,2012-11-29,9.0,none,,,1109315042.0,,2023,https://api.fda.gov/drug/drugsfda.json,2016-05-20,3.47,"1 INDICATIONS AND USAGE CABOMETYX is a kinase inhibitor indicated for the treatment of patients with advanced renal cell carcinoma (RCC). ( 1.1 ) patients with advanced renal cell carcinoma, as a first-line treatment in combination with nivolumab ( 1.1 ) patients with hepatocellular carcinoma (HCC) who have been previously treated with sorafenib ( 1.2 ) adult and pediatric patients 12 years of age and older with locally advanced or metastatic differentiated thyroid cancer (DTC) that has progressed following prior VEGFR-targeted therapy and who are radioactive iodine-refractory or ineligible ( 1.3 ) adult and pediatric patients 12 years of age and older with previously treated, unresectable, locally advanced or metastatic, well-differentiated pancreatic neuroendocrine tumors (pNET). ( 1.4 ) adult and pediatric patients 12 years of age and older with previously treated, unresectable, locally advanced or metastatic, well-differentiated extra-pancreatic neuroendocrine tumors (epNET). ( 1.4 ) 1.1 Renal Cell Carcinoma CABOMETYX is indicated for the treatment of patients with advanced renal cell carcinoma (RCC). CABOMETYX, in combination with nivolumab, is indicated for the first-line tre",False,NDA203756
Cabometyx,Cabozantinib S-Malate,CABOZANTINIB S MALATE,NDA203756,small molecule,2012-11-29,9.0,none,,,1109315042.0,,2023,https://api.fda.gov/drug/drugsfda.json,2017-12-19,5.05,"1 INDICATIONS AND USAGE CABOMETYX is a kinase inhibitor indicated for the treatment of patients with advanced renal cell carcinoma (RCC). ( 1.1 ) patients with advanced renal cell carcinoma, as a first-line treatment in combination with nivolumab ( 1.1 ) patients with hepatocellular carcinoma (HCC) who have been previously treated with sorafenib ( 1.2 ) adult and pediatric patients 12 years of age and older with locally advanced or metastatic differentiated thyroid cancer (DTC) that has progressed following prior VEGFR-targeted therapy and who are radioactive iodine-refractory or ineligible ( 1.3 ) adult and pediatric patients 12 years of age and older with previously treated, unresectable, locally advanced or metastatic, well-differentiated pancreatic neuroendocrine tumors (pNET). ( 1.4 ) adult and pediatric patients 12 years of age and older with previously treated, unresectable, locally advanced or metastatic, well-differentiated extra-pancreatic neuroendocrine tumors (epNET). ( 1.4 ) 1.1 Renal Cell Carcinoma CABOMETYX is indicated for the treatment of patients with advanced renal cell carcinoma (RCC). CABOMETYX, in combination with nivolumab, is indicated for the first-line tre",False,NDA208692
Cabometyx,Cabozantinib S-Malate,CABOZANTINIB S MALATE,NDA203756,small molecule,2012-11-29,9.0,none,,,1109315042.0,,2023,https://api.fda.gov/drug/drugsfda.json,2019-01-14,6.12,"1 INDICATIONS AND USAGE CABOMETYX is a kinase inhibitor indicated for the treatment of patients with advanced renal cell carcinoma (RCC). ( 1.1 ) patients with advanced renal cell carcinoma, as a first-line treatment in combination with nivolumab ( 1.1 ) patients with hepatocellular carcinoma (HCC) who have been previously treated with sorafenib ( 1.2 ) adult and pediatric patients 12 years of age and older with locally advanced or metastatic differentiated thyroid cancer (DTC) that has progressed following prior VEGFR-targeted therapy and who are radioactive iodine-refractory or ineligible ( 1.3 ) adult and pediatric patients 12 years of age and older with previously treated, unresectable, locally advanced or metastatic, well-differentiated pancreatic neuroendocrine tumors (pNET). ( 1.4 ) adult and pediatric patients 12 years of age and older with previously treated, unresectable, locally advanced or metastatic, well-differentiated extra-pancreatic neuroendocrine tumors (epNET). ( 1.4 ) 1.1 Renal Cell Carcinoma CABOMETYX is indicated for the treatment of patients with advanced renal cell carcinoma (RCC). CABOMETYX, in combination with nivolumab, is indicated for the first-line tre",False,NDA208692
Cabometyx,Cabozantinib S-Malate,CABOZANTINIB S MALATE,NDA203756,small molecule,2012-11-29,9.0,none,,,1109315042.0,,2023,https://api.fda.gov/drug/drugsfda.json,2021-01-22,8.15,"1 INDICATIONS AND USAGE CABOMETYX is a kinase inhibitor indicated for the treatment of patients with advanced renal cell carcinoma (RCC). ( 1.1 ) patients with advanced renal cell carcinoma, as a first-line treatment in combination with nivolumab ( 1.1 ) patients with hepatocellular carcinoma (HCC) who have been previously treated with sorafenib ( 1.2 ) adult and pediatric patients 12 years of age and older with locally advanced or metastatic differentiated thyroid cancer (DTC) that has progressed following prior VEGFR-targeted therapy and who are radioactive iodine-refractory or ineligible ( 1.3 ) adult and pediatric patients 12 years of age and older with previously treated, unresectable, locally advanced or metastatic, well-differentiated pancreatic neuroendocrine tumors (pNET). ( 1.4 ) adult and pediatric patients 12 years of age and older with previously treated, unresectable, locally advanced or metastatic, well-differentiated extra-pancreatic neuroendocrine tumors (epNET). ( 1.4 ) 1.1 Renal Cell Carcinoma CABOMETYX is indicated for the treatment of patients with advanced renal cell carcinoma (RCC). CABOMETYX, in combination with nivolumab, is indicated for the first-line tre",False,NDA208692
Cabometyx,Cabozantinib S-Malate,CABOZANTINIB S MALATE,NDA203756,small molecule,2012-11-29,9.0,none,,,1109315042.0,,2023,https://api.fda.gov/drug/drugsfda.json,2021-09-17,8.8,"1 INDICATIONS AND USAGE CABOMETYX is a kinase inhibitor indicated for the treatment of patients with advanced renal cell carcinoma (RCC). ( 1.1 ) patients with advanced renal cell carcinoma, as a first-line treatment in combination with nivolumab ( 1.1 ) patients with hepatocellular carcinoma (HCC) who have been previously treated with sorafenib ( 1.2 ) adult and pediatric patients 12 years of age and older with locally advanced or metastatic differentiated thyroid cancer (DTC) that has progressed following prior VEGFR-targeted therapy and who are radioactive iodine-refractory or ineligible ( 1.3 ) adult and pediatric patients 12 years of age and older with previously treated, unresectable, locally advanced or metastatic, well-differentiated pancreatic neuroendocrine tumors (pNET). ( 1.4 ) adult and pediatric patients 12 years of age and older with previously treated, unresectable, locally advanced or metastatic, well-differentiated extra-pancreatic neuroendocrine tumors (epNET). ( 1.4 ) 1.1 Renal Cell Carcinoma CABOMETYX is indicated for the treatment of patients with advanced renal cell carcinoma (RCC). CABOMETYX, in combination with nivolumab, is indicated for the first-line tre",False,NDA208692
Cabometyx,Cabozantinib S-Malate,CABOZANTINIB S MALATE,NDA203756,small molecule,2012-11-29,9.0,none,,,1109315042.0,,2023,https://api.fda.gov/drug/drugsfda.json,2022-07-14,9.62,"1 INDICATIONS AND USAGE CABOMETYX is a kinase inhibitor indicated for the treatment of patients with advanced renal cell carcinoma (RCC). ( 1.1 ) patients with advanced renal cell carcinoma, as a first-line treatment in combination with nivolumab ( 1.1 ) patients with hepatocellular carcinoma (HCC) who have been previously treated with sorafenib ( 1.2 ) adult and pediatric patients 12 years of age and older with locally advanced or metastatic differentiated thyroid cancer (DTC) that has progressed following prior VEGFR-targeted therapy and who are radioactive iodine-refractory or ineligible ( 1.3 ) adult and pediatric patients 12 years of age and older with previously treated, unresectable, locally advanced or metastatic, well-differentiated pancreatic neuroendocrine tumors (pNET). ( 1.4 ) adult and pediatric patients 12 years of age and older with previously treated, unresectable, locally advanced or metastatic, well-differentiated extra-pancreatic neuroendocrine tumors (epNET). ( 1.4 ) 1.1 Renal Cell Carcinoma CABOMETYX is indicated for the treatment of patients with advanced renal cell carcinoma (RCC). CABOMETYX, in combination with nivolumab, is indicated for the first-line tre",True,NDA208692
Cabometyx,Cabozantinib S-Malate,CABOZANTINIB S MALATE,NDA203756,small molecule,2012-11-29,9.0,none,,,1109315042.0,,2023,https://api.fda.gov/drug/drugsfda.json,2025-03-26,12.32,"1 INDICATIONS AND USAGE CABOMETYX is a kinase inhibitor indicated for the treatment of patients with advanced renal cell carcinoma (RCC). ( 1.1 ) patients with advanced renal cell carcinoma, as a first-line treatment in combination with nivolumab ( 1.1 ) patients with hepatocellular carcinoma (HCC) who have been previously treated with sorafenib ( 1.2 ) adult and pediatric patients 12 years of age and older with locally advanced or metastatic differentiated thyroid cancer (DTC) that has progressed following prior VEGFR-targeted therapy and who are radioactive iodine-refractory or ineligible ( 1.3 ) adult and pediatric patients 12 years of age and older with previously treated, unresectable, locally advanced or metastatic, well-differentiated pancreatic neuroendocrine tumors (pNET). ( 1.4 ) adult and pediatric patients 12 years of age and older with previously treated, unresectable, locally advanced or metastatic, well-differentiated extra-pancreatic neuroendocrine tumors (epNET). ( 1.4 ) 1.1 Renal Cell Carcinoma CABOMETYX is indicated for the treatment of patients with advanced renal cell carcinoma (RCC). CABOMETYX, in combination with nivolumab, is indicated for the first-line tre",True,NDA208692
Cabometyx,Cabozantinib S-Malate,CABOZANTINIB S MALATE,NDA203756,small molecule,2012-11-29,9.0,none,,,1109315042.0,,2023,https://api.fda.gov/drug/drugsfda.json,2025-09-10,12.78,"1 INDICATIONS AND USAGE CABOMETYX is a kinase inhibitor indicated for the treatment of patients with advanced renal cell carcinoma (RCC). ( 1.1 ) patients with advanced renal cell carcinoma, as a first-line treatment in combination with nivolumab ( 1.1 ) patients with hepatocellular carcinoma (HCC) who have been previously treated with sorafenib ( 1.2 ) adult and pediatric patients 12 years of age and older with locally advanced or metastatic differentiated thyroid cancer (DTC) that has progressed following prior VEGFR-targeted therapy and who are radioactive iodine-refractory or ineligible ( 1.3 ) adult and pediatric patients 12 years of age and older with previously treated, unresectable, locally advanced or metastatic, well-differentiated pancreatic neuroendocrine tumors (pNET). ( 1.4 ) adult and pediatric patients 12 years of age and older with previously treated, unresectable, locally advanced or metastatic, well-differentiated extra-pancreatic neuroendocrine tumors (epNET). ( 1.4 ) 1.1 Renal Cell Carcinoma CABOMETYX is indicated for the treatment of patients with advanced renal cell carcinoma (RCC). CABOMETYX, in combination with nivolumab, is indicated for the first-line tre",True,NDA208692
Repatha Sureclick,Evolocumab,EVOLOCUMAB,BLA125522,biologic,2015-08-27,13.0,orphan_approved,,,1092210722.1,,2023,https://api.fda.gov/drug/drugsfda.json,2016-07-08,0.87,"1 INDICATIONS AND USAGE REPATHA is indicated: To reduce the risk of major adverse cardiovascular (CV) events (CV death, myocardial infarction, stroke, unstable angina requiring hospitalization, or coronary revascularization) in adults at increased risk for these events. As an adjunct to diet and exercise to reduce low-density lipoprotein cholesterol (LDL-C) in: adults with hypercholesterolemia. adults and pediatric patients aged 10 years and older with heterozygous familial hypercholesterolemia (HeFH). adults and pediatric patients aged 10 years and older with homozygous familial hypercholesterolemia (HoFH). REPATHA is a PCSK9 (proprotein convertase subtilisin kexin type 9) inhibitor indicated: To reduce the risk of major adverse cardiovascular (CV) events (CV death, myocardial infarction, stroke, unstable angina requiring hospitalization, or coronary revascularization) in adults at increased risk for these events. ( 1 ) As an adjunct to diet and exercise to reduce low-density lipoprotein cholesterol (LDL-C) in: adults with hypercholesterolemia. ( 1 ) adults and pediatric patients aged 10 years and older with heterozygous familial hypercholesterolemia (HeFH). ( 1 ) adults and pedia",False,BLA125522
Repatha Sureclick,Evolocumab,EVOLOCUMAB,BLA125522,biologic,2015-08-27,13.0,orphan_approved,,,1092210722.1,,2023,https://api.fda.gov/drug/drugsfda.json,2017-12-01,2.26,"1 INDICATIONS AND USAGE REPATHA is indicated: To reduce the risk of major adverse cardiovascular (CV) events (CV death, myocardial infarction, stroke, unstable angina requiring hospitalization, or coronary revascularization) in adults at increased risk for these events. As an adjunct to diet and exercise to reduce low-density lipoprotein cholesterol (LDL-C) in: adults with hypercholesterolemia. adults and pediatric patients aged 10 years and older with heterozygous familial hypercholesterolemia (HeFH). adults and pediatric patients aged 10 years and older with homozygous familial hypercholesterolemia (HoFH). REPATHA is a PCSK9 (proprotein convertase subtilisin kexin type 9) inhibitor indicated: To reduce the risk of major adverse cardiovascular (CV) events (CV death, myocardial infarction, stroke, unstable angina requiring hospitalization, or coronary revascularization) in adults at increased risk for these events. ( 1 ) As an adjunct to diet and exercise to reduce low-density lipoprotein cholesterol (LDL-C) in: adults with hypercholesterolemia. ( 1 ) adults and pediatric patients aged 10 years and older with heterozygous familial hypercholesterolemia (HeFH). ( 1 ) adults and pedia",False,BLA125522
Repatha Sureclick,Evolocumab,EVOLOCUMAB,BLA125522,biologic,2015-08-27,13.0,orphan_approved,,,1092210722.1,,2023,https://api.fda.gov/drug/drugsfda.json,2021-09-24,6.08,"1 INDICATIONS AND USAGE REPATHA is indicated: To reduce the risk of major adverse cardiovascular (CV) events (CV death, myocardial infarction, stroke, unstable angina requiring hospitalization, or coronary revascularization) in adults at increased risk for these events. As an adjunct to diet and exercise to reduce low-density lipoprotein cholesterol (LDL-C) in: adults with hypercholesterolemia. adults and pediatric patients aged 10 years and older with heterozygous familial hypercholesterolemia (HeFH). adults and pediatric patients aged 10 years and older with homozygous familial hypercholesterolemia (HoFH). REPATHA is a PCSK9 (proprotein convertase subtilisin kexin type 9) inhibitor indicated: To reduce the risk of major adverse cardiovascular (CV) events (CV death, myocardial infarction, stroke, unstable angina requiring hospitalization, or coronary revascularization) in adults at increased risk for these events. ( 1 ) As an adjunct to diet and exercise to reduce low-density lipoprotein cholesterol (LDL-C) in: adults with hypercholesterolemia. ( 1 ) adults and pediatric patients aged 10 years and older with heterozygous familial hypercholesterolemia (HeFH). ( 1 ) adults and pedia",False,BLA125522
Dupixent Pen,Dupilumab,DUPILUMAB,BLA761055,biologic,2017-03-28,13.0,orphan_approved,,,1081417350.8,,2023,https://api.fda.gov/drug/drugsfda.json,2018-04-10,1.03,"1 INDICATIONS AND USAGE DUPIXENT is an interleukin-4 receptor alpha antagonist indicated: Atopic Dermatitis for the treatment of adult and pediatric patients aged 6 months and older with moderate-to-severe AD whose disease is not adequately controlled with topical prescription therapies or when those therapies are not advisable. DUPIXENT can be used with or without topical corticosteroids. ( 1.1 ) Asthma as an add-on maintenance treatment of adult and pediatric patients aged 6 years and older with moderate-to-severe asthma characterized by an eosinophilic phenotype or with oral corticosteroid dependent asthma. ( 1.2 ) Limitations of Use: Not for the relief of acute bronchospasm or status asthmaticus. ( 1.2 ) Chronic Rhinosinusitis with Nasal Polyps as an add-on maintenance treatment in adult and pediatric patients aged 12 years and older with inadequately controlled chronic rhinosinusitis with nasal polyps (CRSwNP). ( 1.3 ) Eosinophilic Esophagitis for the treatment of adult and pediatric patients aged 1 year and older, weighing at least 15 kg, with eosinophilic esophagitis (EoE). ( 1.4 ) Prurigo Nodularis for the treatment of adult patients with prurigo nodularis (PN). ( 1.5 ) Chr",False,BLA761055
Dupixent Pen,Dupilumab,DUPILUMAB,BLA761055,biologic,2017-03-28,13.0,orphan_approved,,,1081417350.8,,2023,https://api.fda.gov/drug/drugsfda.json,2018-10-19,1.56,"1 INDICATIONS AND USAGE DUPIXENT is an interleukin-4 receptor alpha antagonist indicated: Atopic Dermatitis for the treatment of adult and pediatric patients aged 6 months and older with moderate-to-severe AD whose disease is not adequately controlled with topical prescription therapies or when those therapies are not advisable. DUPIXENT can be used with or without topical corticosteroids. ( 1.1 ) Asthma as an add-on maintenance treatment of adult and pediatric patients aged 6 years and older with moderate-to-severe asthma characterized by an eosinophilic phenotype or with oral corticosteroid dependent asthma. ( 1.2 ) Limitations of Use: Not for the relief of acute bronchospasm or status asthmaticus. ( 1.2 ) Chronic Rhinosinusitis with Nasal Polyps as an add-on maintenance treatment in adult and pediatric patients aged 12 years and older with inadequately controlled chronic rhinosinusitis with nasal polyps (CRSwNP). ( 1.3 ) Eosinophilic Esophagitis for the treatment of adult and pediatric patients aged 1 year and older, weighing at least 15 kg, with eosinophilic esophagitis (EoE). ( 1.4 ) Prurigo Nodularis for the treatment of adult patients with prurigo nodularis (PN). ( 1.5 ) Chr",False,BLA761055
Dupixent Pen,Dupilumab,DUPILUMAB,BLA761055,biologic,2017-03-28,13.0,orphan_approved,,,1081417350.8,,2023,https://api.fda.gov/drug/drugsfda.json,2019-03-11,1.95,"1 INDICATIONS AND USAGE DUPIXENT is an interleukin-4 receptor alpha antagonist indicated: Atopic Dermatitis for the treatment of adult and pediatric patients aged 6 months and older with moderate-to-severe AD whose disease is not adequately controlled with topical prescription therapies or when those therapies are not advisable. DUPIXENT can be used with or without topical corticosteroids. ( 1.1 ) Asthma as an add-on maintenance treatment of adult and pediatric patients aged 6 years and older with moderate-to-severe asthma characterized by an eosinophilic phenotype or with oral corticosteroid dependent asthma. ( 1.2 ) Limitations of Use: Not for the relief of acute bronchospasm or status asthmaticus. ( 1.2 ) Chronic Rhinosinusitis with Nasal Polyps as an add-on maintenance treatment in adult and pediatric patients aged 12 years and older with inadequately controlled chronic rhinosinusitis with nasal polyps (CRSwNP). ( 1.3 ) Eosinophilic Esophagitis for the treatment of adult and pediatric patients aged 1 year and older, weighing at least 15 kg, with eosinophilic esophagitis (EoE). ( 1.4 ) Prurigo Nodularis for the treatment of adult patients with prurigo nodularis (PN). ( 1.5 ) Chr",False,BLA761055
Dupixent Pen,Dupilumab,DUPILUMAB,BLA761055,biologic,2017-03-28,13.0,orphan_approved,,,1081417350.8,,2023,https://api.fda.gov/drug/drugsfda.json,2019-06-26,2.25,"1 INDICATIONS AND USAGE DUPIXENT is an interleukin-4 receptor alpha antagonist indicated: Atopic Dermatitis for the treatment of adult and pediatric patients aged 6 months and older with moderate-to-severe AD whose disease is not adequately controlled with topical prescription therapies or when those therapies are not advisable. DUPIXENT can be used with or without topical corticosteroids. ( 1.1 ) Asthma as an add-on maintenance treatment of adult and pediatric patients aged 6 years and older with moderate-to-severe asthma characterized by an eosinophilic phenotype or with oral corticosteroid dependent asthma. ( 1.2 ) Limitations of Use: Not for the relief of acute bronchospasm or status asthmaticus. ( 1.2 ) Chronic Rhinosinusitis with Nasal Polyps as an add-on maintenance treatment in adult and pediatric patients aged 12 years and older with inadequately controlled chronic rhinosinusitis with nasal polyps (CRSwNP). ( 1.3 ) Eosinophilic Esophagitis for the treatment of adult and pediatric patients aged 1 year and older, weighing at least 15 kg, with eosinophilic esophagitis (EoE). ( 1.4 ) Prurigo Nodularis for the treatment of adult patients with prurigo nodularis (PN). ( 1.5 ) Chr",False,BLA761055
Dupixent Pen,Dupilumab,DUPILUMAB,BLA761055,biologic,2017-03-28,13.0,orphan_approved,,,1081417350.8,,2023,https://api.fda.gov/drug/drugsfda.json,2020-05-26,3.16,"1 INDICATIONS AND USAGE DUPIXENT is an interleukin-4 receptor alpha antagonist indicated: Atopic Dermatitis for the treatment of adult and pediatric patients aged 6 months and older with moderate-to-severe AD whose disease is not adequately controlled with topical prescription therapies or when those therapies are not advisable. DUPIXENT can be used with or without topical corticosteroids. ( 1.1 ) Asthma as an add-on maintenance treatment of adult and pediatric patients aged 6 years and older with moderate-to-severe asthma characterized by an eosinophilic phenotype or with oral corticosteroid dependent asthma. ( 1.2 ) Limitations of Use: Not for the relief of acute bronchospasm or status asthmaticus. ( 1.2 ) Chronic Rhinosinusitis with Nasal Polyps as an add-on maintenance treatment in adult and pediatric patients aged 12 years and older with inadequately controlled chronic rhinosinusitis with nasal polyps (CRSwNP). ( 1.3 ) Eosinophilic Esophagitis for the treatment of adult and pediatric patients aged 1 year and older, weighing at least 15 kg, with eosinophilic esophagitis (EoE). ( 1.4 ) Prurigo Nodularis for the treatment of adult patients with prurigo nodularis (PN). ( 1.5 ) Chr",False,BLA761055
